SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 4 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 I: 00 00 T:698416068292457960
Processdata cycle 8407, WKC 3 , O: 00 00 I: 00 00 T:698416118929185680
Processdata cycle 8408, WKC 3 , O: 00 00 I: 00 00 T:698416118935173920
Processdata cycle 8409, WKC 3 , O: 00 00 I: 00 00 T:698416118941145880
Processdata cycle 8410, WKC 3 , O: 00 00 I: 00 00 T:698416118947129000
Processdata cycle 8411, WKC 3 , O: 00 00 I: 00 00 T:698416118953133720
Processdata cycle 8412, WKC 3 , O: 00 00 I: 00 00 T:698416118959106600
Processdata cycle 8413, WKC 3 , O: 00 00 I: 00 00 T:698416118965114360
Processdata cycle 8414, WKC 3 , O: 00 00 I: 00 00 T:698416118971087240
Processdata cycle 8415, WKC 3 , O: 00 00 I: 00 00 T:698416118977090880
Processdata cycle 8416, WKC 3 , O: 00 00 I: 00 00 T:698416118983080240
Processdata cycle 8417, WKC 3 , O: 00 00 I: 00 00 T:698416118989189280
Processdata cycle 8418, WKC 3 , O: 00 00 I: 00 00 T:698416118995176560
Processdata cycle 8419, WKC 3 , O: 00 00 I: 00 00 T:698416119001038880
Processdata cycle 8420, WKC 3 , O: 00 00 I: 00 00 T:698416119007163360
Processdata cycle 8421, WKC 3 , O: 00 00 I: 00 00 T:698416119013019520
Processdata cycle 8422, WKC 3 , O: 00 00 I: 00 00 T:698416119019126600
Processdata cycle 8423, WKC 3 , O: 00 00 I: 00 00 T:698416119025126120
Processdata cycle 8424, WKC 3 , O: 00 00 I: 00 00 T:698416119031165640
Processdata cycle 8425, WKC 3 , O: 00 00 I: 00 00 T:698416119037214280
Processdata cycle 8426, WKC 3 , O: 00 00 I: 00 00 T:698416119043191320
Processdata cycle 8427, WKC 3 , O: 00 00 I: 00 00 T:698416119049165240
Processdata cycle 8428, WKC 3 , O: 00 00 I: 00 00 T:698416119055140200
Processdata cycle 8429, WKC 3 , O: 00 00 I: 00 00 T:698416119060978000
Processdata cycle 8430, WKC 3 , O: 00 00 I: 00 00 T:698416119067104480
Processdata cycle 8431, WKC 3 , O: 00 00 I: 00 00 T:698416119073094800
Processdata cycle 8432, WKC 3 , O: 00 00 I: 00 00 T:698416119079079040
Processdata cycle 8433, WKC 3 , O: 00 00 I: 00 00 T:698416119085070320
Processdata cycle 8434, WKC 3 , O: 00 00 I: 00 00 T:698416119090964400
Processdata cycle 8435, WKC 3 , O: 00 00 I: 00 00 T:698416119096934240
Processdata cycle 8436, WKC 3 , O: 00 00 I: 00 00 T:698416119102880600
Processdata cycle 8437, WKC 3 , O: 00 00 I: 00 00 T:698416119108849400
Processdata cycle 8438, WKC 3 , O: 00 00 I: 00 00 T:698416119114835640
Processdata cycle 8439, WKC 3 , O: 00 00 I: 00 00 T:698416119120818760
Processdata cycle 8440, WKC 3 , O: 00 00 I: 00 00 T:698416119126795800
Processdata cycle 8441, WKC 3 , O: 00 00 I: 00 00 T:698416119132790200
Processdata cycle 8442, WKC 3 , O: 00 00 I: 00 00 T:698416119138768200
Processdata cycle 8443, WKC 3 , O: 00 00 I: 00 00 T:698416119144770880
Processdata cycle 8444, WKC 3 , O: 00 00 I: 00 00 T:698416119150735600
Processdata cycle 8445, WKC 3 , O: 00 00 I: 00 00 T:698416119156706480
Processdata cycle 8446, WKC 3 , O: 00 00 I: 00 00 T:698416119162662000
Processdata cycle 8447, WKC 3 , O: 00 00 I: 00 00 T:698416119168729120
Processdata cycle 8448, WKC 3 , O: 00 00 I: 00 00 T:698416119174682560
Processdata cycle 8449, WKC 3 , O: 00 00 I: 00 00 T:698416119180610440
Processdata cycle 8450, WKC 3 , O: 00 00 I: 00 00 T:698416119186597720
Processdata cycle 8451, WKC 3 , O: 00 00 I: 00 00 T:698416119192589000
Processdata cycle 8452, WKC 3 , O: 00 00 I: 00 00 T:698416119198559880
Processdata cycle 8453, WKC 3 , O: 00 00 I: 00 00 T:698416119204559400
Processdata cycle 8454, WKC 3 , O: 00 00 I: 00 00 T:698416119210534360
Processdata cycle 8455, WKC 3 , O: 00 00 I: 00 00 T:698416119216510360
Processdata cycle 8456, WKC 3 , O: 00 00 I: 00 00 T:698416119222627680
Processdata cycle 8457, WKC 3 , O: 00 00 I: 00 00 T:698416119230540040
Processdata cycle 8458, WKC 3 , O: 00 00 I: 00 00 T:698416119236511960
Processdata cycle 8459, WKC 3 , O: 00 00 I: 00 00 T:698416119242565720
Processdata cycle 8460, WKC 3 , O: 00 00 I: 00 00 T:698416119248510000
Processdata cycle 8461, WKC 3 , O: 00 00 I: 00 00 T:698416119254463440
Processdata cycle 8462, WKC 3 , O: 00 00 I: 00 00 T:698416119260504000
Processdata cycle 8463, WKC 3 , O: 00 00 I: 00 00 T:698416119266506560
Processdata cycle 8464, WKC 3 , O: 00 00 I: 00 00 T:698416119272506080
Processdata cycle 8465, WKC 3 , O: 00 00 I: 00 00 T:698416119278522000
Processdata cycle 8466, WKC 3 , O: 00 00 I: 00 00 T:698416119284404800
Processdata cycle 8467, WKC 3 , O: 00 00 I: 00 00 T:698416119291483680
Processdata cycle 8468, WKC 3 , O: 00 00 I: 00 00 T:698416119297481120
Processdata cycle 8469, WKC 3 , O: 00 00 I: 00 00 T:698416119303484840
Processdata cycle 8470, WKC 3 , O: 00 00 I: 00 00 T:698416119309469000
Processdata cycle 8471, WKC 3 , O: 00 00 I: 00 00 T:698416119315424520
Processdata cycle 8472, WKC 3 , O: 00 00 I: 00 00 T:698416119321440440
Processdata cycle 8473, WKC 3 , O: 00 00 I: 00 00 T:698416119327420520
Processdata cycle 8474, WKC 3 , O: 00 00 I: 00 00 T:698416119333230600
Processdata cycle 8475, WKC 3 , O: 00 00 I: 00 00 T:698416119339388840
Processdata cycle 8476, WKC 3 , O: 00 00 I: 00 00 T:698416119345374080
Processdata cycle 8477, WKC 3 , O: 00 00 I: 00 00 T:698416119352360760
Processdata cycle 8478, WKC 3 , O: 00 00 I: 00 00 T:698416119358375680
Processdata cycle 8479, WKC 3 , O: 00 00 I: 00 00 T:698416119364179600
Processdata cycle 8480, WKC 3 , O: 00 00 I: 00 00 T:698416119370164800
Processdata cycle 8481, WKC 3 , O: 00 00 I: 00 00 T:698416119376302560
Processdata cycle 8482, WKC 3 , O: 00 00 I: 00 00 T:698416119382269360
Processdata cycle 8483, WKC 3 , O: 00 00 I: 00 00 T:698416119388255600
Processdata cycle 8484, WKC 3 , O: 00 00 I: 00 00 T:698416119394236720
Processdata cycle 8485, WKC 3 , O: 00 00 I: 00 00 T:698416119400246520
Processdata cycle 8486, WKC 3 , O: 00 00 I: 00 00 T:698416119406201000
Processdata cycle 8487, WKC 3 , O: 00 00 I: 00 00 T:698416119412067400
Processdata cycle 8488, WKC 3 , O: 00 00 I: 00 00 T:698416119419019240
Processdata cycle 8489, WKC 3 , O: 00 00 I: 00 00 T:698416119425009560
Processdata cycle 8490, WKC 3 , O: 00 00 I: 00 00 T:698416119430934360
Processdata cycle 8491, WKC 3 , O: 00 00 I: 00 00 T:698416119436903160
Processdata cycle 8492, WKC 3 , O: 00 00 I: 00 00 T:698416119442907800
Processdata cycle 8493, WKC 3 , O: 00 00 I: 00 00 T:698416119448881840
Processdata cycle 8494, WKC 3 , O: 00 00 I: 00 00 T:698416119454848560
Processdata cycle 8495, WKC 3 , O: 00 00 I: 00 00 T:698416119460836880
Processdata cycle 8496, WKC 3 , O: 00 00 I: 00 00 T:698416119466834320
Processdata cycle 8497, WKC 3 , O: 00 00 I: 00 00 T:698416119472850240
Processdata cycle 8498, WKC 3 , O: 00 00 I: 00 00 T:698416119478790400
Processdata cycle 8499, WKC 3 , O: 00 00 I: 00 00 T:698416119484776640
Processdata cycle 8500, WKC 3 , O: 00 00 I: 00 00 T:698416119490752680
Processdata cycle 8501, WKC 3 , O: 00 00 I: 00 00 T:698416119496721480
Processdata cycle 8502, WKC 3 , O: 00 00 I: 00 00 T:698416119502712840
Processdata cycle 8503, WKC 3 , O: 00 00 I: 00 00 T:698416119508691880
Processdata cycle 8504, WKC 3 , O: 00 00 I: 00 00 T:698416119514685240
Processdata cycle 8505, WKC 3 , O: 00 00 I: 00 00 T:698416119520647960
Processdata cycle 8506, WKC 3 , O: 00 00 I: 00 00 T:698416119526623880
Processdata cycle 8507, WKC 3 , O: 00 00 I: 00 00 T:698416119532629600
Processdata cycle 8508, WKC 3 , O: 00 00 I: 00 00 T:698416119538595360
Processdata cycle 8509, WKC 3 , O: 00 00 I: 00 00 T:698416119544573440
Processdata cycle 8510, WKC 3 , O: 00 00 I: 00 00 T:698416119550556560
Processdata cycle 8511, WKC 3 , O: 00 00 I: 00 00 T:698416119556541760
Processdata cycle 8512, WKC 3 , O: 00 00 I: 00 00 T:698416119562549520
Processdata cycle 8513, WKC 3 , O: 00 00 I: 00 00 T:698416119568512160
Processdata cycle 8514, WKC 3 , O: 00 00 I: 00 00 T:698416119574509720
Processdata cycle 8515, WKC 3 , O: 00 00 I: 00 00 T:698416119580481560
Processdata cycle 8516, WKC 3 , O: 00 00 I: 00 00 T:698416119586461640
Processdata cycle 8517, WKC 3 , O: 00 00 I: 00 00 T:698416119592468360
Processdata cycle 8518, WKC 3 , O: 00 00 I: 00 00 T:698416119598446360
Processdata cycle 8519, WKC 3 , O: 00 00 I: 00 00 T:698416119604412120
Processdata cycle 8520, WKC 3 , O: 00 00 I: 00 00 T:698416119610402480
Processdata cycle 8521, WKC 3 , O: 00 00 I: 00 00 T:698416119616356960
Processdata cycle 8522, WKC 3 , O: 00 00 I: 00 00 T:698416119622402560
Processdata cycle 8523, WKC 3 , O: 00 00 I: 00 00 T:698416119628415440
Processdata cycle 8524, WKC 3 , O: 00 00 I: 00 00 T:698416119634359680
Processdata cycle 8525, WKC 3 , O: 00 00 I: 00 00 T:698416119640368400
Processdata cycle 8526, WKC 3 , O: 00 00 I: 00 00 T:698416119646365920
Processdata cycle 8527, WKC 3 , O: 00 00 I: 00 00 T:698416119652339880
Processdata cycle 8528, WKC 3 , O: 00 00 I: 00 00 T:698416119658205320
Processdata cycle 8529, WKC 3 , O: 00 00 I: 00 00 T:698416119664367640
Processdata cycle 8530, WKC 3 , O: 00 00 I: 00 00 T:698416119670365160
Processdata cycle 8531, WKC 3 , O: 00 00 I: 00 00 T:698416119676207000
Processdata cycle 8532, WKC 3 , O: 00 00 I: 00 00 T:698416119682341640
Processdata cycle 8533, WKC 3 , O: 00 00 I: 00 00 T:698416119688321720
Processdata cycle 8534, WKC 3 , O: 00 00 I: 00 00 T:698416119694316240
Processdata cycle 8535, WKC 3 , O: 00 00 I: 00 00 T:698416119700160080
Processdata cycle 8536, WKC 3 , O: 00 00 I: 00 00 T:698416119706147360
Processdata cycle 8537, WKC 3 , O: 00 00 I: 00 00 T:698416119712296400
Processdata cycle 8538, WKC 3 , O: 00 00 I: 00 00 T:698416119718280560
Processdata cycle 8539, WKC 3 , O: 00 00 I: 00 00 T:698416119724257600
Processdata cycle 8540, WKC 3 , O: 00 00 I: 00 00 T:698416119730164960
Processdata cycle 8541, WKC 3 , O: 00 00 I: 00 00 T:698416119736273080
Processdata cycle 8542, WKC 3 , O: 00 00 I: 00 00 T:698416119742298200
Processdata cycle 8543, WKC 3 , O: 00 00 I: 00 00 T:698416119748102120
Processdata cycle 8544, WKC 3 , O: 00 00 I: 00 00 T:698416119754171320
Processdata cycle 8545, WKC 3 , O: 00 00 I: 00 00 T:698416119760116600
Processdata cycle 8546, WKC 3 , O: 00 00 I: 00 00 T:698416119766216440
Processdata cycle 8547, WKC 3 , O: 00 00 I: 00 00 T:698416119772069560
Processdata cycle 8548, WKC 3 , O: 00 00 I: 00 00 T:698416119777944240
Processdata cycle 8549, WKC 3 , O: 00 00 I: 00 00 T:698416119783957040
Processdata cycle 8550, WKC 3 , O: 00 00 I: 00 00 T:698416119790006800
Processdata cycle 8551, WKC 3 , O: 00 00 I: 00 00 T:698416119795909040
Processdata cycle 8552, WKC 3 , O: 00 00 I: 00 00 T:698416119801898320
Processdata cycle 8553, WKC 3 , O: 00 00 I: 00 00 T:698416119807950080
Processdata cycle 8554, WKC 3 , O: 00 00 I: 00 00 T:698416119813887240
Processdata cycle 8555, WKC 3 , O: 00 00 I: 00 00 T:698416119819884680
Processdata cycle 8556, WKC 3 , O: 00 00 I: 00 00 T:698416119825853480
Processdata cycle 8557, WKC 3 , O: 00 00 I: 00 00 T:698416119831854040
Processdata cycle 8558, WKC 3 , O: 00 00 I: 00 00 T:698416119837845400
Processdata cycle 8559, WKC 3 , O: 00 00 I: 00 00 T:698416119843784520
Processdata cycle 8560, WKC 3 , O: 00 00 I: 00 00 T:698416119849832200
Processdata cycle 8561, WKC 3 , O: 00 00 I: 00 00 T:698416119855751920
Processdata cycle 8562, WKC 3 , O: 00 00 I: 00 00 T:698416119861762720
Processdata cycle 8563, WKC 3 , O: 00 00 I: 00 00 T:698416119867775520
Processdata cycle 8564, WKC 3 , O: 00 00 I: 00 00 T:698416119873728000
Processdata cycle 8565, WKC 3 , O: 00 00 I: 00 00 T:698416119879710080
Processdata cycle 8566, WKC 3 , O: 00 00 I: 00 00 T:698416119885709680
Processdata cycle 8567, WKC 3 , O: 00 00 I: 00 00 T:698416119891667200
Processdata cycle 8568, WKC 3 , O: 00 00 I: 00 00 T:698416119897662680
Processdata cycle 8569, WKC 3 , O: 00 00 I: 00 00 T:698416119903686760
Processdata cycle 8570, WKC 3 , O: 00 00 I: 00 00 T:698416119909605400
Processdata cycle 8571, WKC 3 , O: 00 00 I: 00 00 T:698416119915582440
Processdata cycle 8572, WKC 3 , O: 00 00 I: 00 00 T:698416119921590200
Processdata cycle 8573, WKC 3 , O: 00 00 I: 00 00 T:698416119927583560
Processdata cycle 8574, WKC 3 , O: 00 00 I: 00 00 T:698416119933499200
Processdata cycle 8575, WKC 3 , O: 00 00 I: 00 00 T:698416119939549920
Processdata cycle 8576, WKC 3 , O: 00 00 I: 00 00 T:698416119945528960
Processdata cycle 8577, WKC 3 , O: 00 00 I: 00 00 T:698416119951509040
Processdata cycle 8578, WKC 3 , O: 00 00 I: 00 00 T:698416119957496320
Processdata cycle 8579, WKC 3 , O: 00 00 I: 00 00 T:698416119963456880
Processdata cycle 8580, WKC 3 , O: 00 00 I: 00 00 T:698416119969470800
Processdata cycle 8581, WKC 3 , O: 00 00 I: 00 00 T:698416119975453960
Processdata cycle 8582, WKC 3 , O: 00 00 I: 00 00 T:698416119981438120
Processdata cycle 8583, WKC 3 , O: 00 00 I: 00 00 T:698416119987380360
Processdata cycle 8584, WKC 3 , O: 00 00 I: 00 00 T:698416119993418760
Processdata cycle 8585, WKC 3 , O: 00 00 I: 00 00 T:698416119999374280
Processdata cycle 8586, WKC 3 , O: 00 00 I: 00 00 T:698416120005496680
Processdata cycle 8587, WKC 3 , O: 00 00 I: 00 00 T:698416120011427640
Processdata cycle 8588, WKC 3 , O: 00 00 I: 00 00 T:698416120017385200
Processdata cycle 8589, WKC 3 , O: 00 00 I: 00 00 T:698416120023328480
Processdata cycle 8590, WKC 3 , O: 00 00 I: 00 00 T:698416120029319760
Processdata cycle 8591, WKC 3 , O: 00 00 I: 00 00 T:698416120035325440
Processdata cycle 8592, WKC 3 , O: 00 00 I: 00 00 T:698416120041410000
Processdata cycle 8593, WKC 3 , O: 00 00 I: 00 00 T:698416120047382880
Processdata cycle 8594, WKC 3 , O: 00 00 I: 00 00 T:698416120053300560
Processdata cycle 8595, WKC 3 , O: 00 00 I: 00 00 T:698416120059267320
Processdata cycle 8596, WKC 3 , O: 00 00 I: 00 00 T:698416120065277080
Processdata cycle 8597, WKC 3 , O: 00 00 I: 00 00 T:698416120071225480
Processdata cycle 8598, WKC 3 , O: 00 00 I: 00 00 T:698416120077207560
Processdata cycle 8599, WKC 3 , O: 00 00 I: 00 00 T:698416120083221480
Processdata cycle 8600, WKC 3 , O: 00 00 I: 00 00 T:698416120089438040
Processdata cycle 8601, WKC 3 , O: 00 00 I: 00 00 T:698416120095223560
Processdata cycle 8602, WKC 3 , O: 00 00 I: 00 00 T:698416120101205760
Processdata cycle 8603, WKC 3 , O: 00 00 I: 00 00 T:698416120107181120
Processdata cycle 8604, WKC 3 , O: 00 00 I: 00 00 T:698416120113222240
Processdata cycle 8605, WKC 3 , O: 00 00 I: 00 00 T:698416120119154160
Processdata cycle 8606, WKC 3 , O: 00 00 I: 00 00 T:698416120125240800
Processdata cycle 8607, WKC 3 , O: 00 00 I: 00 00 T:698416120131178880
Processdata cycle 8608, WKC 3 , O: 00 00 I: 00 00 T:698416120137180480
Processdata cycle 8609, WKC 3 , O: 00 00 I: 00 00 T:698416120143115480
Processdata cycle 8610, WKC 3 , O: 00 00 I: 00 00 T:698416120149128360
Processdata cycle 8611, WKC 3 , O: 00 00 I: 00 00 T:698416120155187320
Processdata cycle 8612, WKC 3 , O: 00 00 I: 00 00 T:698416120161128440
Processdata cycle 8613, WKC 3 , O: 00 00 I: 00 00 T:698416120167118760
Processdata cycle 8614, WKC 3 , O: 00 00 I: 00 00 T:698416120173110120
Processdata cycle 8615, WKC 3 , O: 00 00 I: 00 00 T:698416120179072800
Processdata cycle 8616, WKC 3 , O: 00 00 I: 00 00 T:698416120185110240
Processdata cycle 8617, WKC 3 , O: 00 00 I: 00 00 T:698416120191014560
Processdata cycle 8618, WKC 3 , O: 00 00 I: 00 00 T:698416120197001840
Processdata cycle 8619, WKC 3 , O: 00 00 I: 00 00 T:698416120203031040
Processdata cycle 8620, WKC 3 , O: 00 00 I: 00 00 T:698416120208934320
Processdata cycle 8621, WKC 3 , O: 00 00 I: 00 00 T:698416120215052640
Processdata cycle 8622, WKC 3 , O: 00 00 I: 00 00 T:698416120220995880
Processdata cycle 8623, WKC 3 , O: 00 00 I: 00 00 T:698416120226964680
Processdata cycle 8624, WKC 3 , O: 00 00 I: 00 00 T:698416120232972440
Processdata cycle 8625, WKC 3 , O: 00 00 I: 00 00 T:698416120238965800
Processdata cycle 8626, WKC 3 , O: 00 00 I: 00 00 T:698416120244915160
Processdata cycle 8627, WKC 3 , O: 00 00 I: 00 00 T:698416120250863560
Processdata cycle 8628, WKC 3 , O: 00 00 I: 00 00 T:698416120256866120
Processdata cycle 8629, WKC 3 , O: 00 00 I: 00 00 T:698416120262986560
Processdata cycle 8630, WKC 3 , O: 00 00 I: 00 00 T:698416120268934880
Processdata cycle 8631, WKC 3 , O: 00 00 I: 00 00 T:698416120274816640
Processdata cycle 8632, WKC 3 , O: 00 00 I: 00 00 T:698416120280776240
Processdata cycle 8633, WKC 3 , O: 00 00 I: 00 00 T:698416120286787040
Processdata cycle 8634, WKC 3 , O: 00 00 I: 00 00 T:698416120292794800
Processdata cycle 8635, WKC 3 , O: 00 00 I: 00 00 T:698416120298793280
Processdata cycle 8636, WKC 3 , O: 00 00 I: 00 00 T:698416120304791880
Processdata cycle 8637, WKC 3 , O: 00 00 I: 00 00 T:698416120310864120
Processdata cycle 8638, WKC 3 , O: 00 00 I: 00 00 T:698416120316710040
Processdata cycle 8639, WKC 3 , O: 00 00 I: 00 00 T:698416120322732120
Processdata cycle 8640, WKC 3 , O: 00 00 I: 00 00 T:698416120328716280
Processdata cycle 8641, WKC 3 , O: 00 00 I: 00 00 T:698416120334699400
Processdata cycle 8642, WKC 3 , O: 00 00 I: 00 00 T:698416120340647760
Processdata cycle 8643, WKC 3 , O: 00 00 I: 00 00 T:698416120346654480
Processdata cycle 8644, WKC 3 , O: 00 00 I: 00 00 T:698416120352653040
Processdata cycle 8645, WKC 3 , O: 00 00 I: 00 00 T:698416120358731360
Processdata cycle 8646, WKC 3 , O: 00 00 I: 00 00 T:698416120364587600
Processdata cycle 8647, WKC 3 , O: 00 00 I: 00 00 T:698416120370634240
Processdata cycle 8648, WKC 3 , O: 00 00 I: 00 00 T:698416120376611200
Processdata cycle 8649, WKC 3 , O: 00 00 I: 00 00 T:698416120382535000
Processdata cycle 8650, WKC 3 , O: 00 00 I: 00 00 T:698416120388475160
Processdata cycle 8651, WKC 3 , O: 00 00 I: 00 00 T:698416120394536120
Processdata cycle 8652, WKC 3 , O: 00 00 I: 00 00 T:698416120400521320
Processdata cycle 8653, WKC 3 , O: 00 00 I: 00 00 T:698416120406444040
Processdata cycle 8654, WKC 3 , O: 00 00 I: 00 00 T:698416120412488680
Processdata cycle 8655, WKC 3 , O: 00 00 I: 00 00 T:698416120418462600
Processdata cycle 8656, WKC 3 , O: 00 00 I: 00 00 T:698416120424479920
Processdata cycle 8657, WKC 3 , O: 00 00 I: 00 00 T:698416120430417680
Processdata cycle 8658, WKC 3 , O: 00 00 I: 00 00 T:698416120436425440
Processdata cycle 8659, WKC 3 , O: 00 00 I: 00 00 T:698416120442395280
Processdata cycle 8660, WKC 3 , O: 00 00 I: 00 00 T:698416120448391680
Processdata cycle 8661, WKC 3 , O: 00 00 I: 00 00 T:698416120454386160
Processdata cycle 8662, WKC 3 , O: 00 00 I: 00 00 T:698416120460369280
Processdata cycle 8663, WKC 3 , O: 00 00 I: 00 00 T:698416120466285720
Processdata cycle 8664, WKC 3 , O: 00 00 I: 00 00 T:698416120472291560
Processdata cycle 8665, WKC 3 , O: 00 00 I: 00 00 T:698416120478268600
Processdata cycle 8666, WKC 3 , O: 00 00 I: 00 00 T:698416120484278360
Processdata cycle 8667, WKC 3 , O: 00 00 I: 00 00 T:698416120490338360
Processdata cycle 8668, WKC 3 , O: 00 00 I: 00 00 T:698416120496343000
Processdata cycle 8669, WKC 3 , O: 00 00 I: 00 00 T:698416120502181760
Processdata cycle 8670, WKC 3 , O: 00 00 I: 00 00 T:698416120508164960
Processdata cycle 8671, WKC 3 , O: 00 00 I: 00 00 T:698416120514220800
Processdata cycle 8672, WKC 3 , O: 00 00 I: 00 00 T:698416120520232640
Processdata cycle 8673, WKC 3 , O: 00 00 I: 00 00 T:698416120526196320
Processdata cycle 8674, WKC 3 , O: 00 00 I: 00 00 T:698416120532174320
Processdata cycle 8675, WKC 3 , O: 00 00 I: 00 00 T:698416120538141120
Processdata cycle 8676, WKC 3 , O: 00 00 I: 00 00 T:698416120544072120
Processdata cycle 8677, WKC 3 , O: 00 00 I: 00 00 T:698416120550105400
Processdata cycle 8678, WKC 3 , O: 00 00 I: 00 00 T:698416120556070120
Processdata cycle 8679, WKC 3 , O: 00 00 I: 00 00 T:698416120562197640
Processdata cycle 8680, WKC 3 , O: 00 00 I: 00 00 T:698416120568172600
Processdata cycle 8681, WKC 3 , O: 00 00 I: 00 00 T:698416120574154760
Processdata cycle 8682, WKC 3 , O: 00 00 I: 00 00 T:698416120580043720
Processdata cycle 8683, WKC 3 , O: 00 00 I: 00 00 T:698416120585942960
Processdata cycle 8684, WKC 3 , O: 00 00 I: 00 00 T:698416120591168320
Processdata cycle 8685, WKC 3 , O: 00 00 I: 00 00 T:698416120597113600
Processdata cycle 8686, WKC 3 , O: 00 00 I: 00 00 T:698416120603074240
Processdata cycle 8687, WKC 3 , O: 00 00 I: 00 00 T:698416120608948800
Processdata cycle 8688, WKC 3 , O: 00 00 I: 00 00 T:698416120615070280
Processdata cycle 8689, WKC 3 , O: 00 00 I: 00 00 T:698416120620973560
Processdata cycle 8690, WKC 3 , O: 00 00 I: 00 00 T:698416120626869640
Processdata cycle 8691, WKC 3 , O: 00 00 I: 00 00 T:698416120632846680
Processdata cycle 8692, WKC 3 , O: 00 00 I: 00 00 T:698416120638871800
Processdata cycle 8693, WKC 3 , O: 00 00 I: 00 00 T:698416120644975800
Processdata cycle 8694, WKC 3 , O: 00 00 I: 00 00 T:698416120650878080
Processdata cycle 8695, WKC 3 , O: 00 00 I: 00 00 T:698416120656833600
Processdata cycle 8696, WKC 3 , O: 00 00 I: 00 00 T:698416120662789040
Processdata cycle 8697, WKC 3 , O: 00 00 I: 00 00 T:698416120668830560
Processdata cycle 8698, WKC 3 , O: 00 00 I: 00 00 T:698416120674726720
Processdata cycle 8699, WKC 3 , O: 00 00 I: 00 00 T:698416120680769280
Processdata cycle 8700, WKC 3 , O: 00 00 I: 00 00 T:698416120686772880
Processdata cycle 8701, WKC 3 , O: 00 00 I: 00 00 T:698416120692745800
Processdata cycle 8702, WKC 3 , O: 00 00 I: 00 00 T:698416120698693160
Processdata cycle 8703, WKC 3 , O: 00 00 I: 00 00 T:698416120704717240
Processdata cycle 8704, WKC 3 , O: 00 00 I: 00 00 T:698416120710687080
