SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 8 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444300316880
Processdata cycle 7629, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490384042440
Processdata cycle 7630, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490391130440
Processdata cycle 7631, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490397023480
Processdata cycle 7632, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490403018920
Processdata cycle 7633, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490408994920
Processdata cycle 7634, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490414972000
Processdata cycle 7635, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490421285920
Processdata cycle 7636, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490426932160
Processdata cycle 7637, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490432914280
Processdata cycle 7638, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490439080760
Processdata cycle 7639, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490445891320
Processdata cycle 7640, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490455173760
Processdata cycle 7641, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490460845600
Processdata cycle 7642, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490466867720
Processdata cycle 7643, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490472841640
Processdata cycle 7644, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490478794040
Processdata cycle 7645, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490484778280
Processdata cycle 7646, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490490794240
Processdata cycle 7647, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490496818320
Processdata cycle 7648, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490506973240
Processdata cycle 7649, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490513705960
Processdata cycle 7650, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490519716760
Processdata cycle 7651, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490525661040
Processdata cycle 7652, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490531644160
Processdata cycle 7653, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490537975440
Processdata cycle 7654, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490543639120
Processdata cycle 7655, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490549629480
Processdata cycle 7656, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490555675080
Processdata cycle 7657, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490562577800
Processdata cycle 7658, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490570852640
Processdata cycle 7659, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490580538560
Processdata cycle 7660, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490597529640
Processdata cycle 7661, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490608715680
Processdata cycle 7662, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490615469920
Processdata cycle 7663, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490621783760
Processdata cycle 7664, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490627474080
Processdata cycle 7665, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490633366080
Processdata cycle 7666, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490639350280
Processdata cycle 7667, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490645350840
Processdata cycle 7668, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490651702680
Processdata cycle 7669, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490657316120
Processdata cycle 7670, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490663337200
Processdata cycle 7671, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490669298880
Processdata cycle 7672, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490675270800
Processdata cycle 7673, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490681235520
Processdata cycle 7674, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490687227880
Processdata cycle 7675, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490693238680
Processdata cycle 7676, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490699223880
Processdata cycle 7677, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490705197840
Processdata cycle 7678, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490712189640
Processdata cycle 7679, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490719202920
Processdata cycle 7680, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490725156400
Processdata cycle 7681, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490731119120
Processdata cycle 7682, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490737110400
Processdata cycle 7683, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490743091560
Processdata cycle 7684, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490749078840
Processdata cycle 7685, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490755056840
Processdata cycle 7686, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490764035200
Processdata cycle 7687, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490770082840
Processdata cycle 7688, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490775996360
Processdata cycle 7689, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490782019480
Processdata cycle 7690, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490787968840
Processdata cycle 7691, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490794003200
Processdata cycle 7692, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490799968960
Processdata cycle 7693, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490806006400
Processdata cycle 7694, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490812124720
Processdata cycle 7695, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490818919960
Processdata cycle 7696, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490824866200
Processdata cycle 7697, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490830862680
Processdata cycle 7698, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490836851960
Processdata cycle 7699, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490842848480
Processdata cycle 7700, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490848812160
Processdata cycle 7701, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490854839360
Processdata cycle 7702, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490860780560
Processdata cycle 7703, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490866780120
Processdata cycle 7704, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490872773480
Processdata cycle 7705, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490878730040
Processdata cycle 7706, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490884729560
Processdata cycle 7707, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490891682440
Processdata cycle 7708, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490897699440
Processdata cycle 7709, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490908668400
Processdata cycle 7710, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490914625960
Processdata cycle 7711, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490920597880
Processdata cycle 7712, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490926572840
Processdata cycle 7713, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490932565200
Processdata cycle 7714, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490938549360
Processdata cycle 7715, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490944563280
Processdata cycle 7716, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490950509520
Processdata cycle 7717, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490956530600
Processdata cycle 7718, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490962479960
Processdata cycle 7719, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490968502040
Processdata cycle 7720, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490974452440
Processdata cycle 7721, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490980461200
Processdata cycle 7722, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490986699360
Processdata cycle 7723, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490993431040
Processdata cycle 7724, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417490999433680
Processdata cycle 7725, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491005366640
Processdata cycle 7726, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491011451240
Processdata cycle 7727, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491017465080
Processdata cycle 7728, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491023534280
Processdata cycle 7729, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491029409880
Processdata cycle 7730, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491035398160
Processdata cycle 7731, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491041387520
Processdata cycle 7732, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491047520160
Processdata cycle 7733, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491053342560
Processdata cycle 7734, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491059370760
Processdata cycle 7735, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491065316040
Processdata cycle 7736, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491071293080
Processdata cycle 7737, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491077298800
Processdata cycle 7738, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491083276800
Processdata cycle 7739, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491089277360
Processdata cycle 7740, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491095211360
Processdata cycle 7741, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491101186360
Processdata cycle 7742, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491107225800
Processdata cycle 7743, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491113113080
Processdata cycle 7744, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491119101000
Processdata cycle 7745, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491125099520
Processdata cycle 7746, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491131080640
Processdata cycle 7747, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491137095520
Processdata cycle 7748, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491143076640
Processdata cycle 7749, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491149038360
Processdata cycle 7750, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491155027640
Processdata cycle 7751, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491161008760
Processdata cycle 7752, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491167009360
Processdata cycle 7753, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491173031440
Processdata cycle 7754, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491179068800
Processdata cycle 7755, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491184996720
Processdata cycle 7756, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491191035160
Processdata cycle 7757, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491197024440
Processdata cycle 7758, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491202996360
Processdata cycle 7759, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491209007160
Processdata cycle 7760, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491215000560
Processdata cycle 7761, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491220981680
Processdata cycle 7762, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491226957680
Processdata cycle 7763, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491232982800
Processdata cycle 7764, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491239011080
Processdata cycle 7765, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491244975800
Processdata cycle 7766, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491250943560
Processdata cycle 7767, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491256958440
Processdata cycle 7768, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491262866880
Processdata cycle 7769, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491268896160
Processdata cycle 7770, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491274879280
Processdata cycle 7771, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491280863440
Processdata cycle 7772, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491286888680
Processdata cycle 7773, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491292838040
Processdata cycle 7774, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491298929720
Processdata cycle 7775, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491304892360
Processdata cycle 7776, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491310906320
Processdata cycle 7777, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491316895600
Processdata cycle 7778, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491322886960
Processdata cycle 7779, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491328872200
Processdata cycle 7780, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491334775480
Processdata cycle 7781, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491340790360
Processdata cycle 7782, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491346814440
Processdata cycle 7783, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491352834480
Processdata cycle 7784, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491358788000
Processdata cycle 7785, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491364795680
Processdata cycle 7786, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491370756320
Processdata cycle 7787, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491376754840
Processdata cycle 7788, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491382722680
Processdata cycle 7789, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491388666920
Processdata cycle 7790, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491394731960
Processdata cycle 7791, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491400630160
Processdata cycle 7792, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491406620480
Processdata cycle 7793, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491412594400
Processdata cycle 7794, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491418566320
Processdata cycle 7795, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491424553640
Processdata cycle 7796, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491430583880
Processdata cycle 7797, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491436552680
Processdata cycle 7798, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491442546080
Processdata cycle 7799, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491448754560
Processdata cycle 7800, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491454491920
Processdata cycle 7801, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491460323520
Processdata cycle 7802, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491466448040
Processdata cycle 7803, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491472435320
Processdata cycle 7804, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491478325240
Processdata cycle 7805, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491484371880
Processdata cycle 7806, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491490352000
Processdata cycle 7807, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491496345440
Processdata cycle 7808, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491502316240
Processdata cycle 7809, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491508299440
Processdata cycle 7810, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491514287720
Processdata cycle 7811, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491520345640
Processdata cycle 7812, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491526185400
Processdata cycle 7813, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491533112680
Processdata cycle 7814, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491539139920
Processdata cycle 7815, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491545124080
Processdata cycle 7816, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491551068320
Processdata cycle 7817, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491557112960
Processdata cycle 7818, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491562996840
Processdata cycle 7819, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491569039320
Processdata cycle 7820, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491575030680
Processdata cycle 7821, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491581004600
Processdata cycle 7822, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491587014480
Processdata cycle 7823, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491592950480
Processdata cycle 7824, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491598934640
Processdata cycle 7825, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491604930080
Processdata cycle 7826, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491610901000
Processdata cycle 7827, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491616946600
Processdata cycle 7828, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491622891880
Processdata cycle 7829, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491628887320
Processdata cycle 7830, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491634793760
Processdata cycle 7831, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491640841360
Processdata cycle 7832, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491646898240
Processdata cycle 7833, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491652796440
Processdata cycle 7834, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491658756040
Processdata cycle 7835, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491664718760
Processdata cycle 7836, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491670765400
Processdata cycle 7837, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491676768000
Processdata cycle 7838, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491682670320
Processdata cycle 7839, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491688687200
Processdata cycle 7840, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491694726720
Processdata cycle 7841, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491700599320
Processdata cycle 7842, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491706607000
Processdata cycle 7843, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491712589160
Processdata cycle 7844, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491718559000
Processdata cycle 7845, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491724549360
Processdata cycle 7846, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491730592960
Processdata cycle 7847, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491736548400
Processdata cycle 7848, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491742490640
Processdata cycle 7849, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491748468680
Processdata cycle 7850, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491754473320
Processdata cycle 7851, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491760459560
Processdata cycle 7852, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491766466320
Processdata cycle 7853, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491772431040
Processdata cycle 7854, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491778419280
Processdata cycle 7855, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491784424960
Processdata cycle 7856, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491790363160
Processdata cycle 7857, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491796382120
Processdata cycle 7858, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491802388840
Processdata cycle 7859, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491808361720
Processdata cycle 7860, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491814320320
Processdata cycle 7861, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491820303520
Processdata cycle 7862, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491826379840
Processdata cycle 7863, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491832299520
Processdata cycle 7864, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491838303160
Processdata cycle 7865, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491844288360
Processdata cycle 7866, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491850275640
Processdata cycle 7867, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491856454360
Processdata cycle 7868, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491862392480
Processdata cycle 7869, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491868183120
Processdata cycle 7870, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491874352640
Processdata cycle 7871, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491880337880
Processdata cycle 7872, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491886285240
Processdata cycle 7873, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491892221240
Processdata cycle 7874, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491898317080
Processdata cycle 7875, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491904257200
Processdata cycle 7876, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491910291600
Processdata cycle 7877, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491916365840
Processdata cycle 7878, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491922226160
Processdata cycle 7879, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491928355800
Processdata cycle 7880, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491934277480
Processdata cycle 7881, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491940141880
Processdata cycle 7882, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491946200760
Processdata cycle 7883, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491952115360
Processdata cycle 7884, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491958172240
Processdata cycle 7885, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491964135920
Processdata cycle 7886, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491970159040
Processdata cycle 7887, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491976119880
Processdata cycle 7888, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491982118200
Processdata cycle 7889, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491988110600
Processdata cycle 7890, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417491994048720
